"","combinedPval","adjustedPval"
"MIGA1",0.0319810791213563,0.870681674220993
"NEXN",0.044035009318512,1
"FUBP1",0.411224494576224,1
"DNAJB4",0.836907467694556,1
"AC103591.3",0.00458909791766948,0.173824105441632
"IFI44L",0.312090351502362,1
"IFI44",0.996966056155862,1
"ADGRL4",0.904244349114881,1
"ADGRL2",0.000236256822864211,0.0129324947363797
"LINC01361",0.254861621911661,1
"TTLL7",4.47224584373503e-21,1.2621806808033e-18
"AL359504.2",0.293763975615366,1
"PRKACB",1.57595958505397e-09,1.81897016178486e-07
"SAMD13",0.676027184866811,1
"RPF1",0.153067675229564,1
"GNG5",1.73397560754296e-08,1.76524439633791e-06
"SPATA1",0.488230607557018,1
"CTBS",0.0201994739572451,0.602909828500962
"SSX2IP",2.52962828461989e-09,2.83820407519424e-07
"LPAR3",0.614756047533326,1
"SYDE2",0.426450645046026,1
"C1orf52",0.0035498399988958,0.138974586100944
"BCL10",0.607949552138343,1
"DDAH1",3.48760830292116e-05,0.00233574160005797
"CYR61",0.366609010117812,1
"ZNHIT6",0.30315484992389,1
"COL24A1",0.0141808801804153,0.450569582086667
"ODF2L",0.72251346461631,1
"CLCA2",0.0645922519121462,1
"CLCA4",0.000707841080778371,0.0339046915659986
"AL049597.2",0.321042905595462,1
"SH3GLB1",1.86519875178259e-06,0.000145628236131687
"SELENOF",0.00375263976948981,0.145737128430756
"HS2ST1",0.933653522857087,1
"AC093155.3",0.316827471828162,1
"LINC01140",0.00327545076057101,0.129462421710251
"LMO4",1.24132564464944e-37,7.89941026506898e-35
"PKN2",0.0513724996790699,1
"GTF2B",0.210176302009642,1
"KYAT3",0.0938071036728607,1
"RBMXL1",0.563281607199611,1
"GBP3",0.0853660370135968,1
"GBP1",0.49145040376546,1
"GBP2",0.137321995764816,1
"GBP4",0.164920152387773,1
"GBP5",0.747553479696401,1
"LRRC8B",0.0107298307156435,0.358065559521592
"LRRC8C-DT",0.223951589299377,1
"LRRC8C",0.117911515977744,1
"AC099568.2",0.145005179915117,1
"LRRC8D",1.55973678417354e-10,1.98360420116017e-08
"ZNF326",0.000861724548282927,0.0403262483014034
"ZNF644",0.374109134181193,1
"CDC7",0.102335083304461,1
"TGFBR3",0.278238385109341,1
"EPHX4",1.29318777908338e-12,1.98641769970555e-10
"BTBD8",5.33944860971713e-25,1.90486034945036e-22
"AC104836.1",0.948143523116203,1
"GLMN",0.172149272690853,1
"RPAP2",0.839297414129504,1
"EVI5",0.52445989476498,1
"RPL5",2.90776480751374e-16,6.09741053006173e-14
"FAM69A",0.986320868555559,1
"MTF2",0.222676395277601,1
"TMED5",9.45555309534996e-05,0.00571714969050671
"CCDC18",0.442832466230676,1
"DR1",0.0736781611871433,1
"FNBP1L",0.749435918732351,1
"BCAR3",0.25056775559518,1
"DNTTIP2",0.197109420858034,1
"GCLM",0.909721730594166,1
"ARHGAP29",0.206784694206556,1
"ABCD3",0.000668312109427305,0.0323192091531878
"F3",0.0739244351292322,1
"SLC44A3",0.356788483464619,1
"CNN3",6.72020849745714e-06,0.000489232197694798
"AC105942.1",0.0691640655836979,1
"ALG14",0.908538397636678,1
"TMEM56",0.0994835129620846,1
"RWDD3",0.442199843826798,1
"AL356479.1",0.120075724948228,1
"PTBP2",0.0637480057800851,1
"DPYD",0.722510732058498,1
"MIR137HG",0.740195741670814,1
"SNX7",0.10206892539197,1
"PLPPR5",0.0829247692514566,1
"PLPPR4",3.08299893924768e-21,8.80655939739527e-19
"PALMD",0.399473372043655,1
"AGL",0.482470681758514,1
"SLC35A3",0.150518084729971,1
"MFSD14A",0.185858451577182,1
"SASS6",0.234419028749922,1
"TRMT13",0.00134722880536686,0.0600783648406691
"LRRC39",0.860199155154594,1
"DBT",0.0480012762169808,1
"RTCA-AS1",0.619534270101845,1
"RTCA",0.0338185838725231,0.912268993399939
"CDC14A",0.994952769367809,1
"GPR88",0.401637120572779,1
"VCAM1",0.428693926326364,1
"EXTL2",2.14191906655614e-07,1.91137045145073e-05
"SLC30A7",0.0162870169132896,0.505540242886958
"DPH5",0.429263852166794,1
"AC093157.1",0.168639797487499,1
"S1PR1",0.662273809676072,1
"OLFM3",2.50577336657898e-13,4.06896967436987e-11
"COL11A1",0.0860756581261547,1
"RNPC3",0.0996536346676399,1
"AMY2B",0.0428161006032244,1
"AMY2A",0.555198058407339,1
"PRMT6",0.834022978632405,1
"NTNG1",3.11532543466608e-05,0.00210437096492531
"VAV3",0.148471181470949,1
"SLC25A24",0.572798822587749,1
"AL359258.2",0.218399862944005,1
"FAM102B",1.29344531109021e-05,0.00093134585183994
"HENMT1",0.0801300103204833,1
"PRPF38B",0.0349248309544251,0.936896921958701
"STXBP3",1.71196390397199e-13,2.8244755639319e-11
"GPSM2",0.00162462020891541,0.0707132458784079
"CLCC1",0.137442730797348,1
"WDR47",1.30745114290676e-07,1.20589535696706e-05
"TAF13",0.0438917069884419,1
"TMEM167B",0.0884872940457352,1
"C1orf194",0.533386274748997,1
"KIAA1324",0.193732041503585,1
"SARS",4.98721390234103e-05,0.00325540719934297
"CELSR2",0.0438126186636116,1
"PSRC1",1.76010206409671e-10,2.22298251651284e-08
"MYBPHL",0.310205022467885,1
"SORT1",3.25035956449616e-23,1.0504368216731e-20
"PSMA5",0.00143018704978792,0.0633152770377131
"ATXN7L2",0.519528711601754,1
"CYB561D1",0.137967113664588,1
"AMIGO1",0.062386823838851,1
"GPR61",0.525411643092205,1
"GNAI3",0.814687678570289,1
"AMPD2",6.68160449190935e-09,7.18368559045158e-07
"GSTM4",0.0397788710832532,1
"GSTM2",0.550708392665568,1
"GSTM5",0.0490256596758206,1
"GSTM3",9.42905666878602e-08,8.84011839652271e-06
"CSF1",0.000113743395357302,0.00668683258612799
"AHCYL1",0.000137471821557433,0.00789203860981211
"STRIP1",0.0095551008478908,0.324647981477462
"AL160006.1",0.0343112395430587,0.92335628688048
"SLC6A17",1.43851597300682e-12,2.19940209399545e-10
"KCNC4",0.017171827413926,0.528426578112648
"RBM15",0.967733371837014,1
"SLC16A4",0.028804015996866,0.799976993420902
"AL355488.1",0.814595084158545,1
"LAMTOR5",1.73039245376927e-07,1.56704667032129e-05
"KCNA2",6.92850387638733e-17,1.52463664193915e-14
"AL365361.1",0.0755777974918654,1
"CD53",0.0860949520320859,1
"LRIF1",0.3246802266315,1
"DRAM2",0.0674398201571338,1
"CEPT1",0.867453454653744,1
"AL355816.2",0.109692129945403,1
"DENND2D",0.421637156768778,1
"CHI3L2",0.00344833363496733,0.135386559060977
"PIFO",0.759879441055723,1
"OVGP1",0.576432032405655,1
"WDR77",0.18794944088528,1
"ATP5PB",1.37067719585549e-06,0.00010897944498943
"C1orf162",0.369495304393292,1
"TMIGD3",0.0257612049701711,0.733451379964387
"ADORA3",0.0938214563726854,1
"RAP1A",4.11944012772409e-19,1.04135619723119e-16
"DDX20",0.821440196158831,1
"KCND3",0.000615313401866047,0.0300490885616612
"LINC01750",0.0843621468677618,1
"CTTNBP2NL",0.4628038505689,1
"WNT2B",0.483757376652205,1
"AL354760.1",0.674194451028207,1
"ST7L",0.436371956616114,1
"CAPZA1",0.000659965503434279,0.03198330281813
"MOV10",0.0465332274981567,1
"RHOC",0.00390816482168077,0.151065183193576
"PPM1J",0.0137241633662262,0.438884427338186
"AL390729.1",0.539499733703404,1
"SLC16A1",2.45557200129198e-07,2.1712781966083e-05
"SLC16A1-AS1",0.0442044979736428,1
"LRIG2",0.209579276848646,1
"MAGI3",0.00823845208015883,0.286649337034793
"PHTF1",0.48449912283409,1
"RSBN1",0.0568530514805052,1
"AP4B1",0.00242069949865309,0.0999946330547222
"DCLRE1B",0.726877808616518,1
"HIPK1",0.166034153184647,1
"OLFML3",0.00356706603941348,0.139516420412043
"SYT6",0.217994063106114,1
"TRIM33",0.268714547334587,1
"BCAS2",0.000519950778242517,0.0258750150422606
"DENND2C",0.150048704713885,1
"NRAS",0.332312840302296,1
"CSDE1",0.00729499122713095,0.2586826855842
"SIKE1",0.634872769499111,1
"TSPAN2",0.209927576747912,1
"NGF",0.793520019413361,1
"VANGL1",0.819833913439825,1
"CASQ2",0.00855023583940284,0.295439405942914
"NHLH2",0.184357987222114,1
"SLC22A15",4.32396173752903e-05,0.00285397291840847
"ATP1A1",3.04968159886053e-54,3.00986304432567e-51
"CD58",0.349210079661726,1
"IGSF3",0.0154254352373637,0.483072998550038
"CD2",0.0311758417781404,0.851431318071092
"PTGFRN",0.00101696267500961,0.0467676684349422
"CD101",0.31685387139851,1
"TTF2",0.512510579441984,1
"TRIM45",0.49297495097233,1
"VTCN1",0.99869619972553,1
"AL358072.1",0.0205625634632425,0.611998271400097
"MAN1A2",1.61963757987493e-05,0.00114373575947944
"TENT5C",0.173552948700494,1
"GDAP2",0.0329162845335904,0.892016932701544
"WDR3",0.416645140482362,1
"TBX15",0.56916195802509,1
"WARS2",0.409563435392084,1
"ZNF697",0.40490163599096,1
"PHGDH",3.28626015289046e-14,5.79914237299178e-12
"HMGCS2",0.769758880886707,1
"NOTCH2",0.588369100662615,1
"SEC22B",0.000213431389448071,0.0118006253403083
"NBPF26",0.172388095190444,1
"LINC00623",0.128639811937122,1
"FCGR1B",0.612525761743572,1
"SRGAP2C",0.0641574961041054,1
"AC244021.1",0.127099371952025,1
"AL592494.3",0.45141968891599,1
"AC239800.2",0.456185676695093,1
"AC239800.3",0.104063301878173,1
"AC245595.1",0.00956232824757763,0.324729543110238
"AC246785.3",0.515254385813097,1
"NBPF15",0.0543933332957924,1
"SRGAP2B",0.0721694683495865,1
"NBPF20",0.0800732923619262,1
"GPR89A",0.569935443429726,1
"RNF115",0.596887458597345,1
"POLR3C",0.369180765695219,1
"NUDT17",0.478209778743853,1
"PIAS3",0.039488214735891,1
"ANKRD35",0.653477009366557,1
"ITGA10",0.348929323795903,1
"PEX11B",0.000661406458325686,0.0320296367526686
"RBM8A",0.000336754204339762,0.0175638290761705
"LIX1L",0.724787776771961,1
"ANKRD34A",3.97681712693831e-06,0.000296586960514921
"POLR3GL",0.0892858195313974,1
"TXNIP",5.13304225601736e-17,1.14327794660874e-14
"LINC01719",0.2069587913938,1
"AC239799.2",0.0288064349667011,0.799976993420902
"NBPF12",0.000193989035890074,0.0108054019279894
"PRKAB2",0.255870230097668,1
"AC242426.2",0.243558724372116,1
"FMO5",0.045901012600057,1
"CHD1L",4.34782744045403e-05,0.00286528162006986
"BCL9",0.410711981717899,1
"ACP6",0.00997255177501732,0.336542061694431
"GJA5",0.711702962582923,1
"GPR89B",0.158129568646525,1
"AC239803.2",0.0522179362802471,1
"NBPF11",0.114891896998671,1
"AC239809.3",0.935827726418843,1
"AC245100.7",0.214693887248409,1
"NBPF14",0.0493709947723575,1
"PDE4DIP",3.30001046489059e-08,3.25302761831239e-06
"AC239804.1",0.0863073826259912,1
"NBPF9",0.771825345090594,1
"AC245297.3",0.0983121529861779,1
"AC245297.2",5.1103565823496e-13,8.06787967544624e-11
"NBPF19",0.50500560594278,1
"FCGR1A",0.188563265458145,1
"HIST2H2BF",0.90968050239369,1
"AC239868.3",0.00168634527553335,0.0729508289230968
"AC239868.2",0.771523863315253,1
"HIST2H2BE",2.14955608868195e-10,2.68197466224123e-08
"BOLA1",0.197325442123496,1
"SV2A",2.62338390714037e-26,1.01261109492682e-23
"SF3B4",0.301543209600842,1
"MTMR11",0.000605656766252904,0.0296301785763786
"OTUD7B",4.98490138056695e-13,7.88492484694218e-11
"VPS45",0.997781520872836,1
"PLEKHO1",0.0141538102181895,0.450004733107916
"ANP32E",0.0438742059280823,1
"CA14",3.9279690611238e-13,6.25513108056285e-11
"APH1A",0.00750982216794227,0.265018787583355
"C1orf54",0.304431845407062,1
"CIART",0.000926638864653828,0.0429857006746043
"MRPS21",1.03379184213104e-07,9.64284659367739e-06
"PRPF3",0.368626843513733,1
"RPRD2",0.0845081075489943,1
"TARS2",0.123887713270256,1
"ECM1",0.000501625532644878,0.0250310902843769
"ADAMTSL4",0.648145204026498,1
"MCL1",0.0133901372617651,0.430289785241963
"ENSA",7.11470936364125e-19,1.76072544772629e-16
"GOLPH3L",0.175375381004786,1
"CTSS",0.236322807556363,1
"CTSK",0.313339669859837,1
"ARNT",0.170027938365283,1
"SETDB1",0.118105051859675,1
"CERS2",2.03220708424596e-57,2.13342320739879e-54
"ANXA9",0.0507028118983377,1
"MINDY1",0.000326642246119002,0.017118291203523
"PRUNE1",0.899807730002463,1
"BNIPL",0.0310591014063779,0.849368991172704
"C1orf56",0.583031150270186,1
"CDC42SE1",0.0742609637755147,1
"MLLT11",5.31621891876694e-37,3.31900293330356e-34
"GABPB2",0.0443592028568893,1
"SEMA6C",0.06641522619023,1
"TNFAIP8L2",0.459994494418934,1
"SCNM1",0.294998053852001,1
"LYSMD1",0.829684434493635,1
"VPS72",0.432614041193295,1
"PIP5K1A",0.44674841431874,1
"PSMD4",0.0254369159672725,0.725690237467271
"AL391069.2",0.0306135319968983,0.841372079908138
"ZNF687",0.485059329037055,1
"PI4KB",0.0206248008815939,0.613272643409008
"RFX5",0.2360900316821,1
"AL391069.3",0.0613401706436032,1
"SELENBP1",0.00158337538321529,0.0691680910599516
"PSMB4",0.000605097722188308,0.0296204129006224
"POGZ",0.0025309660048638,0.103950326709626
"CGN",0.710710870013017,1
"TUFT1",0.00253574470052964,0.104042888604194
"SNX27",0.390193736947616,1
"CELF3",0.000522353113089125,0.0259867194543592
"RIIAD1",0.00725142177875848,0.257525538895025
"AL589765.7",0.574634190477782,1
"MRPL9",0.505950311954087,1
"OAZ3",0.382578215487518,1
"TDRKH",0.75362274161351,1
"TDRKH-AS1",0.0522229584273677,1
"AL589765.6",0.89160487618842,1
"RORC",0.969996546033478,1
"C2CD4D",0.193157480078025,1
"THEM4",0.000109906762155165,0.00651230016952501
"S100A10",1.11754351217463e-06,9.02464533656731e-05
"S100A11",5.46181275165009e-87,1.12526685429809e-83
"S100A9",0.116707192181349,1
"S100A8",0.13764617847045,1
"S100A6",0.000530890107819593,0.0263557425075639
"S100A4",0.245815162898399,1
"S100A2",0.842678163074926,1
"S100A16",2.44360087719997e-13,3.97192485840126e-11
"S100A14",9.58895543339278e-05,0.00578494603026708
"S100A13",5.55111512312578e-16,1.1465316535372e-13
"S100A1",2.32718781578711e-07,2.0632922701618e-05
"CHTOP",0.000215812943986426,0.0119243013311659
"SNAPIN",0.0819652686512732,1
"ILF2",0.0671937067480225,1
"NPR1",0.889308696820491,1
"INTS3",0.128538487754884,1
"SLC27A3",0.199252043905562,1
"GATAD2B",0.329946096640496,1
"DENND4B",0.789786123947587,1
"CRTC2",0.0562999785844475,1
"SLC39A1",0.000134482971777428,0.00773932332156819
"CREB3L4",3.03448377536597e-11,4.10288950020115e-09
"JTB",2.10447289927806e-06,0.000163150640730484
"AL358472.2",0.764492722682941,1
"RAB13",0.00743502922455419,0.262856739892411
"RPS27",4.49106661715957e-43,3.41113156161258e-40
"TPM3",0.0027334866623302,0.110975655377059
"C1orf43",2.93602444370045e-05,0.0019922363441482
"UBAP2L",0.995725325685288,1
"HAX1",0.000918611846456807,0.0426613651798808
"ATP8B2",0.0619284769092945,1
"IL6R",0.986806419086064,1
"SHE",0.118850360588823,1
"UBE2Q1",0.0181367584143761,0.552243162609088
"CHRNB2",0.00842501537770646,0.292092382632794
"ADAR",0.917232520573754,1
"KCNN3",0.00779233031974758,0.273494106626219
"PMVK",0.00544161461674486,0.201095165037541
"PBXIP1",0.0455689670763151,1
"PYGO2",0.402146093779455,1
"AL451085.2",0.863770265861833,1
"SHC1",0.903504641420455,1
"CKS1B",0.1018289487397,1
"FLAD1",0.424512932690818,1
"ZBTB7B",0.027919327849668,0.780602352170612
"DCST1-AS1",0.0349462501680848,0.93731895744963
"ADAM15",1.14060008105099e-08,1.19512513968288e-06
"EFNA4",0.0426162568772441,1
"EFNA3",2.25939478393222e-06,0.000174096501389587
"EFNA1",1.3502004877218e-18,3.25826394992318e-16
"SLC50A1",0.11219704425627,1
"DPM3",0.327413913123771,1
"KRTCAP2",0.000141619807715321,0.00810194794620635
"TRIM46",0.0354251543972978,0.946620909513932
"MUC1",4.14363073394353e-48,3.67178131862639e-45
"AC234582.1",0.3940273684438,1
"THBS3",0.110981909178595,1
"MTX1",0.796240114866431,1
"GBA",0.197937025030218,1
"FAM189B",0.404225144703414,1
"SCAMP3",0.000109468647647049,0.0064924694182397
"CLK2",0.118764717513689,1
"HCN3",0.0377821851287812,0.997475972872253
"FDPS",0.132715504263992,1
"RUSC1-AS1",0.431527740756353,1
"RUSC1",8.63306343412695e-07,7.07909240141594e-05
"ASH1L",0.00253808089782326,0.104112825906942
"ASH1L-AS1",0.891023343682057,1
"MSTO1",0.0647360712166288,1
"YY1AP1",0.772040828915893,1
"DAP3",0.0510841777871127,1
"GON4L",0.915817182675883,1
"SYT11",5.44323122555479e-05,0.00351471256310634
"RIT1",0.172542749279026,1
"KHDC4",0.0177467669566646,0.542171274373198
"ARHGEF2",0.000948649236570009,0.0439202061641703
"SSR2",0.0163005664589827,0.505865546914538
"UBQLN4",0.0319959990683969,0.870800190652496
"LAMTOR2",0.0489116528859919,1
"RAB25",0.0223196244071411,0.653412131777723
"MEX3A",0.774472005820876,1
"LMNA",1.33037343874598e-06,0.000106030726606446
"SEMA4A",0.00174461766927925,0.0750775685437311
"SLC25A44",0.019576194100815,0.587498064763942
"PMF1",0.00317308260313665,0.126111894278437
"BGLAP",0.744860684483416,1
"PAQR6",1.69485285494211e-135,7.75957982083134e-132
"SMG5",0.0778588802313089,1
"TMEM79",0.335656959563924,1
"GLMP",0.971733861480106,1
"CCT3",0.0279521552212084,0.781387628634926
"C1orf61",0.00320882416836032,0.127195029829357
"MEF2D",4.69316065343506e-07,3.98313386012874e-05
"IQGAP3",0.0926659874450551,1
"NAXE",0.386494536677071,1
"GPATCH4",0.84690850465862,1
"AL365181.4",0.312968113379146,1
"HAPLN2",7.17229189578438e-68,9.93389810787293e-65
"BCAN",7.49721714430329e-05,0.00466121428106988
"NES",0.104827459635007,1
"CRABP2",1.03708619469955e-09,1.2192016618842e-07
"ISG20L2",0.531144397047801,1
"RRNAD1",0.295076106481353,1
"MRPL24",0.0552469606645534,1
"HDGF",0.0121537645758836,0.398334003738289
"PRCC",0.0382605604275444,1
"PEAR1",0.374404989911488,1
"ARHGEF11",8.85065458700041e-08,8.33577626932665e-06
"ETV3",0.536886802240504,1
"KIRREL1",0.0351242745574847,0.94050646610661
"MNDA",0.935968047700369,1
"IFI16",0.0192516276696044,0.579763289003054
"CADM3",1.64744578470325e-26,6.4343900920122e-24
"ACKR1",0.245285154773499,1
"DUSP23",0.000275832275583587,0.0148667592201494
"AL590560.1",0.451093429253835,1
"AL590560.2",0.346841756596716,1
"TAGLN2",9.61652850683947e-08,8.99541337595029e-06
"IGSF9",0.0999098783966642,1
"KCNJ10",1.18361432142471e-23,3.94106609953265e-21
"PIGM",0.149403954045558,1
"KCNJ9",0.000141572478775887,0.00810194794620635
"IGSF8",0.213891355531491,1
"ATP1A2",8.66817728706337e-11,1.12583532063819e-08
"CASQ1",0.000615602070983989,0.0300542808672385
"PEA15",4.10782519111308e-15,7.71127416909783e-13
"DCAF8",0.126659981153925,1
"PEX19",0.000994393294960094,0.0458577081024078
"COPA",0.125320205907958,1
"NCSTN",0.0259664935219576,0.737639711128673
"NHLH1",0.597422674882566,1
"VANGL2",1.8483029165739e-05,0.0012985355610863
"CD84",0.0370343694563264,0.981245110463087
"CD48",0.0091680911536739,0.313112432052437
"CD244",0.855919597761549,1
"F11R",0.451980032575505,1
"TSTD1",0.00669597047289283,0.240172863759375
"USF1",0.074429609596284,1
"ARHGAP30",0.248007251632638,1
"NECTIN4",0.301866008809543,1
"KLHDC9",1.6624927443587e-06,0.000130778011567831
"PFDN2",6.74542643963605e-11,8.87292981080987e-09
"NIT1",0.0302646502448829,0.832894612150354
"DEDD",0.348198763396875,1
"UFC1",0.00579882745111493,0.212674697885435
"USP21",0.848091188392761,1
"PPOX",0.703918955976259,1
"B4GALT3",0.0238697947936348,0.689244687645781
"ADAMTS4",4.36817384474119e-61,5.07014379043895e-58
"NDUFS2",3.99723565358556e-09,4.38630196388341e-07
"FCER1G",0.000403374850362126,0.0205514864372045
"TOMM40L",0.00635709675311213,0.229875775274932
"PCP4L1",4.26145407617096e-05,0.00281511388666586
"SDHC",0.0564748294237144,1
"FCGR2A",0.315481594627656,1
"HSPA6",0.0744955936366265,1
"FCGR3A",0.201125628399541,1
"FCGR3B",3.58445022219378e-06,0.000268539749401467
"FCRLB",0.069041544741109,1
"DUSP12",0.28703113323046,1
"ATF6",0.904075683551643,1
"OLFML2B",0.000762201453848865,0.0361408790399615
"NOS1AP",0.0894644272748524,1
"C1orf226",0.557324938281525,1
"SH2D1B",0.281518305717791,1
"UHMK1",8.96597456678805e-06,0.000650139829976547
"UAP1",0.289879907252214,1
"DDR2",0.759629503850008,1
"HSD17B7",0.0200691820524587,0.599781218628619
"RGS4",1.43426607485216e-59,1.59726405040333e-56
"RGS5",2.19569200823333e-05,0.0015295560189065
"PBX1",0.122644310431409,1
"RXRG",0.0208750121055084,0.61937173034668
"MGST3",6.17462012389399e-17,1.36603767652138e-14
"ALDH9A1",0.00618490879896716,0.22468455890134
"TMCO1",0.0466104529871426,1
"UCK2",0.0897738528209009,1
"FAM78B",0.71583871998202,1
"POGK",0.000118015194012555,0.00687130633170841
"TADA1",0.100793153089359,1
"ILDR2",0.000712730353767066,0.0340794579111621
"MAEL",0.0286792899760522,0.797521085989301
"DUSP27",0.73589961886487,1
"POU2F1",0.41777090221513,1
"CD247",0.885687821930392,1
"CREG1",5.67029498910188e-08,5.48781814800982e-06
"RCSD1",0.994382366645424,1
"MPZL1",0.232506985531966,1
"MPC2",1.57651669496772e-14,2.84913115903995e-12
"DCAF6",1.77635683940025e-15,3.4566508033915e-13
"GPR161",0.917191362516884,1
"TIPRL",0.0740182724298298,1
"SFT2D2",1.85673698638311e-12,2.81533157465638e-10
"DPT",0.561331829846795,1
"ATP1B1",7.48912660592857e-58,7.91252837866329e-55
"NME7",0.00011415586008634,0.00669659802846084
"BLZF1",0.6692835506733,1
"CCDC181",0.346124187480136,1
"SLC19A2",0.0568591037719008,1
"C1orf112",0.163257180842054,1
"METTL18",0.292388200793001,1
"SCYL3",0.0310966025186278,0.850253454876076
"KIFAP3",3.50444953056694e-08,3.44631128415173e-06
"GORAB",0.429579907054798,1
"PRRX1",0.362350597070061,1
"FMO2",0.23926420136565,1
"PRRC2C",0.0531231232256486,1
"VAMP4",0.0689259887721587,1
"METTL13",0.984336387437824,1
"DNM3",6.90905091723648e-05,0.004333130201556
"PIGC",0.736268848386503,1
"SUCO",0.68369205703019,1
"TNFSF4",0.0304289805732485,0.836858114774516
"AL645568.1",0.543006882834142,1
"PRDX6",0.315356373643835,1
"ANKRD45",0.688140913161194,1
"KLHL20",0.720968233777497,1
"CENPL",0.576731570817849,1
"DARS2",0.119526958844298,1
"ZBTB37",0.00564605640094029,0.20767249220587
"RC3H1",0.55178345049419,1
